review_title,review_date,review_person,ratings,review_text,review_text_pro,review_text_con
meh,2022-09-30,"Operations Specialist in London, England",2,,decent schemes and discounts for employees,silly hours no work life balance
Interview process,2022-07-12,"Technical Specialist in London, England",5,,The questions were very repetitive,There was too many interviews and the process of getting the job was very long
IOS na Apple,2022-06-24,IOS Junior Developer,5,,"I worked a lot of hours in search of perfection and I possibly could have worked less, but my metrics were excellent and that mattered to me.",No but willing to learn
Unhappy,2022-09-08,Accountant,1,,Salary. Benefits. On site facilities.,Managers. Inflexibility. Culture of secrecy.
Good for fresh graduate,2022-07-13,Allocation Execution Specialist,4,,"Good to learn new things, Good work life balance",Things that learned only can be used in Apple
decent,2022-07-21,Anonymous Employee,4,,yeh it was a good laugh,leadership team too metric focused
Salesman,2022-07-24,Sales,5,,Working environment is very good,Nothing bad and everything is good
Good place,2022-07-25,CSS Specialist,4,,Take care of the staff,none I can think of now
Brainwasher Company,2021-11-13,Cusromer Service Representative in Cork,1,,Big company for your CV,"Micromanagement at its finest. Your lunch breaks and toilet breaks are measured in seconds. Everything impacts your score and if you take longer breaks it impacts your shifts so you dont get the chance to chose your shifts and you can forget having 2 days in a row off. By getting the late shift you receive the lunch break already pre programed in your schedule and its at 3pm when the cantine is closed, so your lunch is in the vending machine. Every call you make is so scripted that you get afraid of speaking freely so you dont get punished. They expect you to finish a call in 10 minutes but they tell you that you must stay with the customer as long as they ask. The customers are super rude and abusive because of apples policies. Your salary is so low that its almost like an iPhone price. I dont have the words to explain the mental tiredness after every day spent at this mental institution. Stay away from Apple Care!!"
No Career Progression,2022-02-07,IOS Tier II Advisor in Cork,1,,"Benefits are ok. Medical, dental health insurance provided.",Zero career progression. Company are offering ‘rotations’ in managerial positions to advisors while paying them less than full time managers. This is positioned as a ‘development opportunity’ but no hiring for permanent managers has taken place in over 5 years. Company are only concerned with over heads. Cross skilling all departments to take calls from other departments ie. iTunes taking tech calls. No room for progression unless you can work full time in Cork.
Neutral,2022-08-31,Anonymous Employee,1,,"Nothing, wfh, cab, food, learning scope and others","Nothing much to discuss, everything seems good"
Former Technial Expert,2022-07-01,"Technical Expert in Toronto, ON",4,,Benefits Great Coworkers Customer Interactions,Limited Growth Short-staff/horrible hours Average pay
Excellent,2022-06-27,Project Manager in Cork,5,,"Benefits, On Site facilities, Remote working","Remote working, Multiple working locations"
Great,2022-06-28,Software Developer,5,,I really enjoyed working there,Not so bad features at all
Ok,2022-06-25,Anonymous Employee,4,,Good love the culture and so,The pace is fast and can be stressful
"Great company, hard work taking care of teams",2022-06-04,"Store Manager in Toronto, ON",5,,"Company values, teamwork, integrity, pay, benefits, colleagues","Demanding, lots of change, ambitious teams who need a lot of support"
Decent job for a young person,2022-06-21,"Speciaist in Richmond, BC",4,,Youthful energy Cool products  Beautiful stores,Too much hype Out of touch management
Not bad,2022-06-29,Anonymous Employee,4,,Pay is nice haha haha,Steve is not there anymore
Good,2022-06-30,PhD Student,4,,Good for having ezpierecne ..,Bad for salary and time
Great Workplace,2022-06-09,Technical Specialist,4,,"Everyday is different, encouraged to learn and grow, supportive managers",One of the most stressful and intense retail jobs
Beyond an enriching experience,2022-06-01,Freelance,5,,- Fast progression and career experience schemes for corporate positions - Fertile environment for learning - Supportive climate - Rich diversity schemes,- Consuming work/life balance and challenging hours
Asghar,2022-06-01,Full Stack Developer,5,,Fantastic good excellent fine well,Bad very bad too bad
Great company to work for,2022-05-23,Specialist in The Hague,5,,Respect and good relationship with peers and leadership.,Unequal pay for same job.
Review,2022-05-14,Customer Support Specialist in Prague,3,,- Working with LGBT+ community - Dealing with people of different cultural backgrounds,- Working hours during the weekend - No possibility to work in the office
Fine,2022-06-02,Anonymous Employee,4,,Values Diversity  Reputation  People Professional One two three four,Long process Lack of team spirit Salary
NA,2022-05-30,Purchasing,4,,It is a nice and conducive place,Not that I know of really
Average,2022-05-30,Specialist,4,,"Pay is good, benefits are great",Very woke culture. Little room for advancement
Nice benefits,2022-05-21,Project Manager,4,,The pay and benefits are good. Average in terms of work/life balance.,Management style tends to be out-dated.
Good and Vibrant Workplace,2022-05-21,Sales Representative,5,,Great Coworkers Positive attitude Company growth and advancement Opportunities for professional development,Its hard to think of any
A great company to work for but,2022-04-02,Anonymous Employee,4,,- Good benefits  - Great Culture - Supportive teams in my store.,- Inconsistent schedule.  - Only 2-3 weeks of vacation a year. Which is standard but not good enough. - You can’t do school if full-time. Which sucks.
